check_id,query_name,kics_category,platform,cwe,rank,candidate_control,control_title,score,matched_on,DECISION,REVIEWER,NOTES
456b00a3-1072-4149-9740-6b8bb60251b0,S3 Bucket Allows Restore Actions From All Principals,Access Control,CloudFormation,732,5,AC-14,Permitted Actions Without Identification or Authentication,0.88,statement|objective|guidance,,,
bf878b1a-7418-4de3-b13c-3a86cf894920,S3 Bucket Public ACL Overridden By Public Access Block,Access Control,Terraform,284,1,SC-7.2,Public Access,1.0,,,,
bf878b1a-7418-4de3-b13c-3a86cf894920,S3 Bucket Public ACL Overridden By Public Access Block,Access Control,Terraform,284,2,SC-14,Public Access Protections,0.984,,,,
bf878b1a-7418-4de3-b13c-3a86cf894920,S3 Bucket Public ACL Overridden By Public Access Block,Access Control,Terraform,284,3,SC-7.28,Connections to Public Networks,0.931,statement|objective|guidance,,,
bf878b1a-7418-4de3-b13c-3a86cf894920,S3 Bucket Public ACL Overridden By Public Access Block,Access Control,Terraform,284,4,IA-5.2 (a),Public Key-based Authentication,0.908,statement,,,
bf878b1a-7418-4de3-b13c-3a86cf894920,S3 Bucket Public ACL Overridden By Public Access Block,Access Control,Terraform,284,5,IA-5.2,Public Key-based Authentication,0.895,statement|objective|guidance,,,
4ae8af91-5108-42cb-9471-3bdbe596eac9,S3 Bucket With All Permissions,Access Control,CloudFormation,732,1,CA-3.6,Transfer Authorizations,1.0,statement|objective|guidance,,,
4ae8af91-5108-42cb-9471-3bdbe596eac9,S3 Bucket With All Permissions,Access Control,CloudFormation,732,2,PT-4.1,Tailored Consent,0.771,statement|objective|guidance,,,
4ae8af91-5108-42cb-9471-3bdbe596eac9,S3 Bucket With All Permissions,Access Control,CloudFormation,732,3,SI-18.2,Data Tags,0.766,statement|objective|guidance,,,
4ae8af91-5108-42cb-9471-3bdbe596eac9,S3 Bucket With All Permissions,Access Control,CloudFormation,732,4,AC-6.1,Authorize Access to Security Functions,0.756,statement|objective|guidance,,,
4ae8af91-5108-42cb-9471-3bdbe596eac9,S3 Bucket With All Permissions,Access Control,CloudFormation,732,5,SA-8.15,Predicate Permission,0.751,statement|objective|guidance,,,
a4966c4f-9141-48b8-a564-ffe9959945bc,S3 Bucket With All Permissions,Access Control,Terraform,250,1,CA-3.6,Transfer Authorizations,1.0,statement|objective|guidance,,,
a4966c4f-9141-48b8-a564-ffe9959945bc,S3 Bucket With All Permissions,Access Control,Terraform,250,2,PT-4.1,Tailored Consent,0.771,statement|objective|guidance,,,
a4966c4f-9141-48b8-a564-ffe9959945bc,S3 Bucket With All Permissions,Access Control,Terraform,250,3,SI-18.2,Data Tags,0.766,statement|objective|guidance,,,
a4966c4f-9141-48b8-a564-ffe9959945bc,S3 Bucket With All Permissions,Access Control,Terraform,250,4,AC-6.1,Authorize Access to Security Functions,0.756,statement|objective|guidance,,,
a4966c4f-9141-48b8-a564-ffe9959945bc,S3 Bucket With All Permissions,Access Control,Terraform,250,5,SA-8.15,Predicate Permission,0.751,statement|objective|guidance,,,
6a6d7e56-c913-4549-b5c5-5221e624d2ec,S3 Bucket With All Permissions,Access Control,Ansible,732,1,CA-3.6,Transfer Authorizations,1.0,statement|objective|guidance,,,
6a6d7e56-c913-4549-b5c5-5221e624d2ec,S3 Bucket With All Permissions,Access Control,Ansible,732,2,PT-4.1,Tailored Consent,0.771,statement|objective|guidance,,,
6a6d7e56-c913-4549-b5c5-5221e624d2ec,S3 Bucket With All Permissions,Access Control,Ansible,732,3,SI-18.2,Data Tags,0.766,statement|objective|guidance,,,
6a6d7e56-c913-4549-b5c5-5221e624d2ec,S3 Bucket With All Permissions,Access Control,Ansible,732,4,AC-6.1,Authorize Access to Security Functions,0.756,statement|objective|guidance,,,
6a6d7e56-c913-4549-b5c5-5221e624d2ec,S3 Bucket With All Permissions,Access Control,Ansible,732,5,SA-8.15,Predicate Permission,0.751,statement|objective|guidance,,,
c3e073c1-f65e-4d18-bd67-4a8f20ad1ab9,S3 Bucket With Public Access,Access Control,Ansible,284,1,SC-7.2,Public Access,1.0,,,,
c3e073c1-f65e-4d18-bd67-4a8f20ad1ab9,S3 Bucket With Public Access,Access Control,Ansible,284,2,SC-14,Public Access Protections,0.984,,,,
c3e073c1-f65e-4d18-bd67-4a8f20ad1ab9,S3 Bucket With Public Access,Access Control,Ansible,284,3,SC-7.28,Connections to Public Networks,0.931,statement|objective|guidance,,,
c3e073c1-f65e-4d18-bd67-4a8f20ad1ab9,S3 Bucket With Public Access,Access Control,Ansible,284,4,IA-5.2 (a),Public Key-based Authentication,0.908,statement,,,
c3e073c1-f65e-4d18-bd67-4a8f20ad1ab9,S3 Bucket With Public Access,Access Control,Ansible,284,5,SC-17 a,Public Key Infrastructure Certificates,0.854,statement,,,
34b921bd-90a0-402e-a0a5-dc73371fd963,SES Policy With Allowed IAM Actions,Access Control,Terraform,284,1,IA-5.2 (a),Public Key-based Authentication,1.0,statement,,,
34b921bd-90a0-402e-a0a5-dc73371fd963,SES Policy With Allowed IAM Actions,Access Control,Terraform,284,2,AC-14,Permitted Actions Without Identification or Authentication,0.957,statement|objective|guidance,,,
34b921bd-90a0-402e-a0a5-dc73371fd963,SES Policy With Allowed IAM Actions,Access Control,Terraform,284,3,AC-2 a,Account Management,0.853,statement,,,
34b921bd-90a0-402e-a0a5-dc73371fd963,SES Policy With Allowed IAM Actions,Access Control,Terraform,284,4,IA-5.10,Dynamic Credential Binding,0.853,guidance,,,
34b921bd-90a0-402e-a0a5-dc73371fd963,SES Policy With Allowed IAM Actions,Access Control,Terraform,284,5,IA-13,Identity Providers and Authorization Servers,0.79,statement|objective|guidance,,,
8ed0bfce-f780-46d4-b086-21c3628f09ad,SES Policy With Allowed IAM Actions,Access Control,Ansible,284,1,IA-5.2 (a),Public Key-based Authentication,1.0,statement,,,
8ed0bfce-f780-46d4-b086-21c3628f09ad,SES Policy With Allowed IAM Actions,Access Control,Ansible,284,2,AC-14,Permitted Actions Without Identification or Authentication,0.957,statement|objective|guidance,,,
8ed0bfce-f780-46d4-b086-21c3628f09ad,SES Policy With Allowed IAM Actions,Access Control,Ansible,284,3,AC-2 a,Account Management,0.853,statement,,,
8ed0bfce-f780-46d4-b086-21c3628f09ad,SES Policy With Allowed IAM Actions,Access Control,Ansible,284,4,IA-5.10,Dynamic Credential Binding,0.853,guidance,,,
8ed0bfce-f780-46d4-b086-21c3628f09ad,SES Policy With Allowed IAM Actions,Access Control,Ansible,284,5,IA-13,Identity Providers and Authorization Servers,0.79,statement|objective|guidance,,,
818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,CloudFormation,284,1,AC-3.8,Revocation of Access Authorizations,1.0,statement|objective|guidance,,,
818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,CloudFormation,284,2,SC-7.7,Split Tunneling for Remote Devices,0.961,guidance,,,
818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,CloudFormation,284,3,AC-3.13,Attribute-based Access Control,0.798,statement|objective|guidance,,,
818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,CloudFormation,284,4,AC-3.15,Discretionary and Mandatory Access Control,0.733,guidance,,,
818f38ed-8446-4132-9c03-474d49e10195,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,CloudFormation,284,5,SC-45,System Time Synchronization,0.71,guidance,,,
5ea624e4-c8b1-4bb3-87a4-4235a776adcc,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,Terraform,284,1,AC-3.8,Revocation of Access Authorizations,1.0,statement|objective|guidance,,,
5ea624e4-c8b1-4bb3-87a4-4235a776adcc,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,Terraform,284,2,SC-7.7,Split Tunneling for Remote Devices,0.961,guidance,,,
5ea624e4-c8b1-4bb3-87a4-4235a776adcc,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,Terraform,284,3,AC-3.13,Attribute-based Access Control,0.798,statement|objective|guidance,,,
5ea624e4-c8b1-4bb3-87a4-4235a776adcc,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,Terraform,284,4,AC-3.15,Discretionary and Mandatory Access Control,0.733,guidance,,,
5ea624e4-c8b1-4bb3-87a4-4235a776adcc,SNS Topic Publicity Has Allow and NotAction Simultaneously,Access Control,Terraform,284,5,SC-45,System Time Synchronization,0.71,guidance,,,
ae53ce91-42b5-46bf-a84f-9a13366a4f13,SNS Topic is Publicly Accessible,Access Control,CloudFormation,284,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
ae53ce91-42b5-46bf-a84f-9a13366a4f13,SNS Topic is Publicly Accessible,Access Control,CloudFormation,284,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
ae53ce91-42b5-46bf-a84f-9a13366a4f13,SNS Topic is Publicly Accessible,Access Control,CloudFormation,284,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
ae53ce91-42b5-46bf-a84f-9a13366a4f13,SNS Topic is Publicly Accessible,Access Control,CloudFormation,284,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
ae53ce91-42b5-46bf-a84f-9a13366a4f13,SNS Topic is Publicly Accessible,Access Control,CloudFormation,284,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
b26d2b7e-60f6-413d-a3a1-a57db24aa2b3,SNS Topic is Publicly Accessible,Access Control,Terraform,284,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
b26d2b7e-60f6-413d-a3a1-a57db24aa2b3,SNS Topic is Publicly Accessible,Access Control,Terraform,284,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
b26d2b7e-60f6-413d-a3a1-a57db24aa2b3,SNS Topic is Publicly Accessible,Access Control,Terraform,284,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
b26d2b7e-60f6-413d-a3a1-a57db24aa2b3,SNS Topic is Publicly Accessible,Access Control,Terraform,284,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
b26d2b7e-60f6-413d-a3a1-a57db24aa2b3,SNS Topic is Publicly Accessible,Access Control,Terraform,284,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
905f4741-f965-45c1-98db-f7a00a0e5c73,SNS Topic is Publicly Accessible,Access Control,Ansible,284,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
905f4741-f965-45c1-98db-f7a00a0e5c73,SNS Topic is Publicly Accessible,Access Control,Ansible,284,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
905f4741-f965-45c1-98db-f7a00a0e5c73,SNS Topic is Publicly Accessible,Access Control,Ansible,284,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
905f4741-f965-45c1-98db-f7a00a0e5c73,SNS Topic is Publicly Accessible,Access Control,Ansible,284,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
905f4741-f965-45c1-98db-f7a00a0e5c73,SNS Topic is Publicly Accessible,Access Control,Ansible,284,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
816ea8cf-d589-442d-a917-2dd0ce0e45e3,SQS Policy Allows All Actions,Access Control,Terraform,285,1,AC-9,Previous Logon Notification,1.0,guidance,,,
816ea8cf-d589-442d-a917-2dd0ce0e45e3,SQS Policy Allows All Actions,Access Control,Terraform,285,2,AC-4.17,Domain Authentication,0.965,guidance,,,
816ea8cf-d589-442d-a917-2dd0ce0e45e3,SQS Policy Allows All Actions,Access Control,Terraform,285,3,AC-17.1,Monitoring and Control,0.945,statement|objective|guidance,,,
816ea8cf-d589-442d-a917-2dd0ce0e45e3,SQS Policy Allows All Actions,Access Control,Terraform,285,4,SC-3.3,Minimize Nonsecurity Functionality,0.824,guidance,,,
816ea8cf-d589-442d-a917-2dd0ce0e45e3,SQS Policy Allows All Actions,Access Control,Terraform,285,5,AC-14,Permitted Actions Without Identification or Authentication,0.799,statement|objective|guidance,,,
ed9b3beb-92cf-44d9-a9d2-171eeba569d4,SQS Policy Allows All Actions,Access Control,Ansible,285,1,AC-9,Previous Logon Notification,1.0,guidance,,,
ed9b3beb-92cf-44d9-a9d2-171eeba569d4,SQS Policy Allows All Actions,Access Control,Ansible,285,2,AC-4.17,Domain Authentication,0.965,guidance,,,
ed9b3beb-92cf-44d9-a9d2-171eeba569d4,SQS Policy Allows All Actions,Access Control,Ansible,285,3,AC-17.1,Monitoring and Control,0.945,statement|objective|guidance,,,
ed9b3beb-92cf-44d9-a9d2-171eeba569d4,SQS Policy Allows All Actions,Access Control,Ansible,285,4,SC-3.3,Minimize Nonsecurity Functionality,0.824,guidance,,,
ed9b3beb-92cf-44d9-a9d2-171eeba569d4,SQS Policy Allows All Actions,Access Control,Ansible,285,5,AC-14,Permitted Actions Without Identification or Authentication,0.799,statement|objective|guidance,,,
9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,Access Control,CloudFormation,284,1,SC-7.2,Public Access,1.0,,,,
9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,Access Control,CloudFormation,284,2,SC-14,Public Access Protections,0.984,,,,
9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,Access Control,CloudFormation,284,3,SC-7.28,Connections to Public Networks,0.931,statement|objective|guidance,,,
9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,Access Control,CloudFormation,284,4,IA-5.2 (a),Public Key-based Authentication,0.908,statement,,,
9b6a3f5b-5fd6-40ee-9bc0-ed604911212d,SQS Policy With Public Access,Access Control,CloudFormation,284,5,SC-17 a,Public Key Infrastructure Certificates,0.854,statement,,,
730675f9-52ed-49b6-8ead-0acb5dd7df7f,SQS Policy With Public Access,Access Control,Terraform,668,1,SC-7.2,Public Access,1.0,,,,
730675f9-52ed-49b6-8ead-0acb5dd7df7f,SQS Policy With Public Access,Access Control,Terraform,668,2,SC-14,Public Access Protections,0.984,,,,
730675f9-52ed-49b6-8ead-0acb5dd7df7f,SQS Policy With Public Access,Access Control,Terraform,668,3,SC-7.28,Connections to Public Networks,0.931,statement|objective|guidance,,,
730675f9-52ed-49b6-8ead-0acb5dd7df7f,SQS Policy With Public Access,Access Control,Terraform,668,4,IA-5.2 (a),Public Key-based Authentication,0.908,statement,,,
730675f9-52ed-49b6-8ead-0acb5dd7df7f,SQS Policy With Public Access,Access Control,Terraform,668,5,SC-17 a,Public Key Infrastructure Certificates,0.854,statement,,,
d994585f-defb-4b51-b6d2-c70f020ceb10,SQS Policy With Public Access,Access Control,Ansible,284,1,SC-7.2,Public Access,1.0,,,,
d994585f-defb-4b51-b6d2-c70f020ceb10,SQS Policy With Public Access,Access Control,Ansible,284,2,SC-14,Public Access Protections,0.984,,,,
d994585f-defb-4b51-b6d2-c70f020ceb10,SQS Policy With Public Access,Access Control,Ansible,284,3,SC-7.28,Connections to Public Networks,0.931,statement|objective|guidance,,,
d994585f-defb-4b51-b6d2-c70f020ceb10,SQS Policy With Public Access,Access Control,Ansible,284,4,IA-5.2 (a),Public Key-based Authentication,0.908,statement,,,
d994585f-defb-4b51-b6d2-c70f020ceb10,SQS Policy With Public Access,Access Control,Ansible,284,5,SC-17 a,Public Key Infrastructure Certificates,0.854,statement,,,
abb06e5f-ef9a-4a99-98c6-376d396bfcdf,SQS Queue Exposed,Access Control,Terraform,200,1,IR-9.4,Exposure to Unauthorized Personnel,1.0,statement|objective|guidance,,,
abb06e5f-ef9a-4a99-98c6-376d396bfcdf,SQS Queue Exposed,Access Control,Terraform,200,2,CA-9.1,Compliance Checks,0.837,statement|objective|guidance,,,
abb06e5f-ef9a-4a99-98c6-376d396bfcdf,SQS Queue Exposed,Access Control,Terraform,200,3,SI-7.1,Integrity Checks,0.756,,,,
abb06e5f-ef9a-4a99-98c6-376d396bfcdf,SQS Queue Exposed,Access Control,Terraform,200,4,AC-4.31,Failed Content Transfer Prevention,0.673,guidance,,,
abb06e5f-ef9a-4a99-98c6-376d396bfcdf,SQS Queue Exposed,Access Control,Terraform,200,5,AC-6.10,Prohibit Non-privileged Users from Executing Privileged Functions,0.518,guidance,,,
86b0efa7-4901-4edd-a37a-c034bec6645a,SQS Queue Exposed,Access Control,Ansible,668,1,IR-9.4,Exposure to Unauthorized Personnel,1.0,statement|objective|guidance,,,
86b0efa7-4901-4edd-a37a-c034bec6645a,SQS Queue Exposed,Access Control,Ansible,668,2,CA-9.1,Compliance Checks,0.837,statement|objective|guidance,,,
86b0efa7-4901-4edd-a37a-c034bec6645a,SQS Queue Exposed,Access Control,Ansible,668,3,SI-7.1,Integrity Checks,0.756,,,,
86b0efa7-4901-4edd-a37a-c034bec6645a,SQS Queue Exposed,Access Control,Ansible,668,4,AC-4.31,Failed Content Transfer Prevention,0.673,guidance,,,
86b0efa7-4901-4edd-a37a-c034bec6645a,SQS Queue Exposed,Access Control,Ansible,668,5,AC-6.10,Prohibit Non-privileged Users from Executing Privileged Functions,0.518,guidance,,,
4003118b-046b-4640-b200-b8c7a4c8b89f,SSO Identity User Unsafe Creation,Access Control,Terraform,284,1,IA-13,Identity Providers and Authorization Servers,1.0,statement|objective|guidance,,,
4003118b-046b-4640-b200-b8c7a4c8b89f,SSO Identity User Unsafe Creation,Access Control,Terraform,284,2,SC-4,Information in Shared System Resources,0.728,statement|objective|guidance,,,
4003118b-046b-4640-b200-b8c7a4c8b89f,SSO Identity User Unsafe Creation,Access Control,Terraform,284,3,AC-3,Access Enforcement,0.662,statement|objective|guidance,,,
4003118b-046b-4640-b200-b8c7a4c8b89f,SSO Identity User Unsafe Creation,Access Control,Terraform,284,4,IA-13.2,Verification of Identity Assertions and Access Tokens,0.651,statement|objective|guidance,,,
4003118b-046b-4640-b200-b8c7a4c8b89f,SSO Identity User Unsafe Creation,Access Control,Terraform,284,5,IA-12.5,Address Confirmation,0.629,statement|objective|guidance,,,
ce9dfce0-5fc8-433b-944a-3b16153111a8,SSO Permission With Inadequate User Session Duration,Access Control,Terraform,613,1,SC-23,Session Authenticity,1.0,statement|objective|guidance,,,
ce9dfce0-5fc8-433b-944a-3b16153111a8,SSO Permission With Inadequate User Session Duration,Access Control,Terraform,613,2,AC-12,Session Termination,0.931,statement|objective|guidance,,,
ce9dfce0-5fc8-433b-944a-3b16153111a8,SSO Permission With Inadequate User Session Duration,Access Control,Terraform,613,3,AC-10,Concurrent Session Control,0.909,statement|objective|guidance,,,
ce9dfce0-5fc8-433b-944a-3b16153111a8,SSO Permission With Inadequate User Session Duration,Access Control,Terraform,613,4,AC-6.1,Authorize Access to Security Functions,0.889,statement|objective|guidance,,,
ce9dfce0-5fc8-433b-944a-3b16153111a8,SSO Permission With Inadequate User Session Duration,Access Control,Terraform,613,5,SA-8.15,Predicate Permission,0.804,statement|objective|guidance,,,
